# raw CPAP telemetry
# telem on
T,1086917,8.12,0.45,19138
T,1086937,8.08,0.49,19141
T,1086957,8.17,1.09,19144
T,1086977,8.06,1.46,19146
T,1086997,8.08,1.23,19138
T,1087017,8.08,0.67,19141
T,1087037,8.06,0.15,19142
T,1087057,8.12,0.43,19143
T,1087077,8.02,0.27,19150
T,1087097,8.00,0.16,19157
T,1087117,8.07,-0.07,19154
T,1087137,8.08,-0.17,19157
T,1087157,8.06,-0.25,19156
T,1087177,8.07,-0.65,19156
T,1087197,7.98,-0.17,19175
T,1087217,7.93,0.23,19187
T,1087237,7.85,0.56,19204
T,1087257,7.90,0.79,19198
T,1087277,7.78,1.39,19229
T,1087297,7.75,1.89,19249
T,1087317,7.77,2.49,19262
T,1087337,7.61,3.13,19303
T,1087357,7.59,3.74,19361
T,1087377,7.60,4.32,19415
T,1087397,7.64,4.74,19451
T,1087417,7.58,5.29,19509
T,1087437,7.55,5.74,19564
T,1087457,7.55,6.32,19621
T,1087477,7.52,6.90,19681
T,1087497,7.58,7.73,19749
T,1087517,7.46,8.46,19825
T,1087537,7.58,9.21,19886
T,1087557,7.45,10.08,19986
